order_id,customer_id,order_date,total_amount,status,order_year,order_month,order_day_of_week,order_size,is_suspicious
1495,522,2024-03-03 06:00:00,133.98,completed,2024,3,Sunday,Medium,False
1496,517,2024-03-03 07:00:00,434.13,completed,2024,3,Sunday,Extra Large,True
1497,635,2024-03-03 08:00:00,60.39,completed,2024,3,Sunday,Medium,False
1498,842,2024-03-03 09:00:00,71.72,completed,2024,3,Sunday,Medium,False
1499,865,2024-03-03 10:00:00,489.78,completed,2024,3,Sunday,Extra Large,True
1500,118,2024-03-03 11:00:00,340.18,completed,2024,3,Sunday,Extra Large,False
1501,806,2024-03-03 12:00:00,424.97,completed,2024,3,Sunday,Extra Large,True
1502,909,2024-03-03 13:00:00,168.92,pending,2024,3,Sunday,Large,False
1503,159,2024-03-03 14:00:00,341.48,completed,2024,3,Sunday,Extra Large,False
1504,815,2024-03-03 15:00:00,301.18,completed,2024,3,Sunday,Extra Large,False
1505,228,2024-03-03 16:00:00,305.54,completed,2024,3,Sunday,Extra Large,False
1506,877,2024-03-03 17:00:00,344.44,completed,2024,3,Sunday,Extra Large,False
1507,216,2024-03-03 18:00:00,291.93,completed,2024,3,Sunday,Large,False
1508,948,2024-03-03 19:00:00,220.24,completed,2024,3,Sunday,Large,False
1509,696,2024-03-03 20:00:00,145.2,completed,2024,3,Sunday,Medium,False
1510,15,2024-03-03 21:00:00,386.6,completed,2024,3,Sunday,Extra Large,False
1511,157,2024-03-03 22:00:00,120.87,completed,2024,3,Sunday,Medium,False
1512,648,2024-03-03 23:00:00,349.25,completed,2024,3,Sunday,Extra Large,False
1513,261,2024-03-04 00:00:00,124.33,completed,2024,3,Monday,Medium,False
1514,157,2024-03-04 01:00:00,316.41,completed,2024,3,Monday,Extra Large,False
1515,47,2024-03-04 02:00:00,376.07,completed,2024,3,Monday,Extra Large,False
1516,324,2024-03-04 03:00:00,117.17,completed,2024,3,Monday,Medium,False
1517,844,2024-03-04 04:00:00,39.37,completed,2024,3,Monday,Small,False
1518,685,2024-03-04 05:00:00,74.18,completed,2024,3,Monday,Medium,False
1519,130,2024-03-04 06:00:00,306.94,cancelled,2024,3,Monday,Extra Large,False
1520,411,2024-03-04 07:00:00,426.23,completed,2024,3,Monday,Extra Large,True
1521,95,2024-03-04 08:00:00,32.05,completed,2024,3,Monday,Small,False
1522,627,2024-03-04 09:00:00,369.73,completed,2024,3,Monday,Extra Large,False
1523,755,2024-03-04 10:00:00,177.25,completed,2024,3,Monday,Large,False
1524,932,2024-03-04 11:00:00,244.48,completed,2024,3,Monday,Large,False
1525,292,2024-03-04 12:00:00,465.14,completed,2024,3,Monday,Extra Large,True
1526,794,2024-03-04 13:00:00,172.67,completed,2024,3,Monday,Large,False
1527,811,2024-03-04 14:00:00,238.02,pending,2024,3,Monday,Large,False
1528,283,2024-03-04 15:00:00,16.7,completed,2024,3,Monday,Small,False
1529,69,2024-03-04 16:00:00,49.98,completed,2024,3,Monday,Small,False
1530,660,2024-03-04 17:00:00,136.71,pending,2024,3,Monday,Medium,False
1531,11,2024-03-04 18:00:00,23.65,completed,2024,3,Monday,Small,False
1532,254,2024-03-04 19:00:00,319.37,completed,2024,3,Monday,Extra Large,False
1533,842,2024-03-04 20:00:00,218.94,completed,2024,3,Monday,Large,False
1534,872,2024-03-04 21:00:00,278.59,completed,2024,3,Monday,Large,False
1535,550,2024-03-04 22:00:00,95.58,completed,2024,3,Monday,Medium,False
1536,134,2024-03-04 23:00:00,155.01,completed,2024,3,Monday,Large,False
1537,712,2024-03-05 00:00:00,335.27,completed,2024,3,Tuesday,Extra Large,False
1538,23,2024-03-05 01:00:00,483.0,completed,2024,3,Tuesday,Extra Large,True
1539,815,2024-03-05 02:00:00,34.7,pending,2024,3,Tuesday,Small,False
1540,346,2024-03-05 03:00:00,446.29,completed,2024,3,Tuesday,Extra Large,True
1541,302,2024-03-05 04:00:00,292.67,completed,2024,3,Tuesday,Large,False
1542,363,2024-03-05 05:00:00,286.32,pending,2024,3,Tuesday,Large,False
1543,396,2024-03-05 06:00:00,255.14,completed,2024,3,Tuesday,Large,False
1544,218,2024-03-05 07:00:00,44.0,completed,2024,3,Tuesday,Small,False
1545,141,2024-03-05 08:00:00,54.04,completed,2024,3,Tuesday,Medium,False
1546,616,2024-03-05 09:00:00,304.45,completed,2024,3,Tuesday,Extra Large,False
1547,958,2024-03-05 10:00:00,177.07,completed,2024,3,Tuesday,Large,False
1548,210,2024-03-05 11:00:00,459.46,completed,2024,3,Tuesday,Extra Large,True
1549,985,2024-03-05 12:00:00,209.23,cancelled,2024,3,Tuesday,Large,False
1550,993,2024-03-05 13:00:00,80.21,pending,2024,3,Tuesday,Medium,False
1551,623,2024-03-05 14:00:00,360.21,pending,2024,3,Tuesday,Extra Large,False
1552,616,2024-03-05 15:00:00,153.74,pending,2024,3,Tuesday,Large,False
1553,828,2024-03-05 16:00:00,267.48,completed,2024,3,Tuesday,Large,False
1554,683,2024-03-05 17:00:00,351.94,completed,2024,3,Tuesday,Extra Large,False
1555,460,2024-03-05 18:00:00,451.13,pending,2024,3,Tuesday,Extra Large,True
1556,356,2024-03-05 19:00:00,398.17,completed,2024,3,Tuesday,Extra Large,False
1557,324,2024-03-05 20:00:00,341.42,cancelled,2024,3,Tuesday,Extra Large,False
1558,133,2024-03-05 21:00:00,343.02,completed,2024,3,Tuesday,Extra Large,False
1559,888,2024-03-05 22:00:00,473.5,completed,2024,3,Tuesday,Extra Large,True
1560,805,2024-03-05 23:00:00,154.95,completed,2024,3,Tuesday,Large,False
1561,840,2024-03-06 00:00:00,10.54,cancelled,2024,3,Wednesday,Small,False
1562,127,2024-03-06 01:00:00,143.26,completed,2024,3,Wednesday,Medium,False
1563,106,2024-03-06 02:00:00,116.77,completed,2024,3,Wednesday,Medium,False
1564,604,2024-03-06 03:00:00,334.3,completed,2024,3,Wednesday,Extra Large,False
1565,799,2024-03-06 04:00:00,320.52,completed,2024,3,Wednesday,Extra Large,False
1566,378,2024-03-06 05:00:00,300.8,completed,2024,3,Wednesday,Extra Large,False
1567,905,2024-03-06 06:00:00,17.96,completed,2024,3,Wednesday,Small,False
1568,51,2024-03-06 07:00:00,367.1,completed,2024,3,Wednesday,Extra Large,False
1569,29,2024-03-06 08:00:00,168.53,completed,2024,3,Wednesday,Large,False
1570,462,2024-03-06 09:00:00,335.88,completed,2024,3,Wednesday,Extra Large,False
1571,296,2024-03-06 10:00:00,282.72,completed,2024,3,Wednesday,Large,False
1572,297,2024-03-06 11:00:00,177.94,completed,2024,3,Wednesday,Large,False
1573,726,2024-03-06 12:00:00,75.94,completed,2024,3,Wednesday,Medium,False
1574,779,2024-03-06 13:00:00,56.27,cancelled,2024,3,Wednesday,Medium,False
1575,407,2024-03-06 14:00:00,417.44,completed,2024,3,Wednesday,Extra Large,True
1576,769,2024-03-06 15:00:00,460.01,completed,2024,3,Wednesday,Extra Large,True
1577,814,2024-03-06 16:00:00,328.4,completed,2024,3,Wednesday,Extra Large,False
1578,613,2024-03-06 17:00:00,60.68,completed,2024,3,Wednesday,Medium,False
1579,405,2024-03-06 18:00:00,206.99,completed,2024,3,Wednesday,Large,False
1580,346,2024-03-06 19:00:00,367.18,completed,2024,3,Wednesday,Extra Large,False
1581,622,2024-03-06 20:00:00,392.11,completed,2024,3,Wednesday,Extra Large,False
1582,420,2024-03-06 21:00:00,67.93,completed,2024,3,Wednesday,Medium,False
1583,182,2024-03-06 22:00:00,10.02,completed,2024,3,Wednesday,Small,False
1584,983,2024-03-06 23:00:00,358.95,completed,2024,3,Wednesday,Extra Large,False
1585,825,2024-03-07 00:00:00,184.73,completed,2024,3,Thursday,Large,False
1586,1,2024-03-07 01:00:00,134.7,completed,2024,3,Thursday,Medium,False
1587,831,2024-03-07 02:00:00,16.32,completed,2024,3,Thursday,Small,False
1588,950,2024-03-07 03:00:00,274.75,pending,2024,3,Thursday,Large,False
1589,567,2024-03-07 04:00:00,427.06,completed,2024,3,Thursday,Extra Large,True
1590,371,2024-03-07 05:00:00,479.24,completed,2024,3,Thursday,Extra Large,True
1591,936,2024-03-07 06:00:00,287.22,completed,2024,3,Thursday,Large,False
1592,911,2024-03-07 07:00:00,262.09,pending,2024,3,Thursday,Large,False
1593,661,2024-03-07 08:00:00,51.68,completed,2024,3,Thursday,Medium,False
1594,431,2024-03-07 09:00:00,278.95,completed,2024,3,Thursday,Large,False
1595,969,2024-03-07 10:00:00,196.19,completed,2024,3,Thursday,Large,False
1596,309,2024-03-07 11:00:00,307.5,cancelled,2024,3,Thursday,Extra Large,False
1597,137,2024-03-07 12:00:00,200.48,pending,2024,3,Thursday,Large,False
1598,202,2024-03-07 13:00:00,127.75,pending,2024,3,Thursday,Medium,False
1599,436,2024-03-07 14:00:00,56.53,completed,2024,3,Thursday,Medium,False
1600,313,2024-03-07 15:00:00,164.31,completed,2024,3,Thursday,Large,False
1601,117,2024-03-07 16:00:00,57.36,completed,2024,3,Thursday,Medium,False
1602,666,2024-03-07 17:00:00,96.68,completed,2024,3,Thursday,Medium,False
1603,937,2024-03-07 18:00:00,493.79,pending,2024,3,Thursday,Extra Large,True
1604,803,2024-03-07 19:00:00,227.61,completed,2024,3,Thursday,Large,False
1605,575,2024-03-07 20:00:00,270.62,completed,2024,3,Thursday,Large,False
1606,244,2024-03-07 21:00:00,438.07,completed,2024,3,Thursday,Extra Large,True
1607,537,2024-03-07 22:00:00,497.83,completed,2024,3,Thursday,Extra Large,True
1608,602,2024-03-07 23:00:00,295.53,completed,2024,3,Thursday,Large,False
1609,75,2024-03-08 00:00:00,408.11,completed,2024,3,Friday,Extra Large,True
1610,806,2024-03-08 01:00:00,170.2,completed,2024,3,Friday,Large,False
1611,386,2024-03-08 02:00:00,159.81,completed,2024,3,Friday,Large,False
1612,903,2024-03-08 03:00:00,207.32,completed,2024,3,Friday,Large,False
1613,210,2024-03-08 04:00:00,339.53,completed,2024,3,Friday,Extra Large,False
1614,475,2024-03-08 05:00:00,344.27,completed,2024,3,Friday,Extra Large,False
1615,418,2024-03-08 06:00:00,164.47,completed,2024,3,Friday,Large,False
1616,347,2024-03-08 07:00:00,75.27,completed,2024,3,Friday,Medium,False
1617,529,2024-03-08 08:00:00,319.87,completed,2024,3,Friday,Extra Large,False
1618,640,2024-03-08 09:00:00,72.88,completed,2024,3,Friday,Medium,False
1619,939,2024-03-08 10:00:00,293.46,completed,2024,3,Friday,Large,False
1620,955,2024-03-08 11:00:00,349.78,cancelled,2024,3,Friday,Extra Large,False
1621,876,2024-03-08 12:00:00,353.3,pending,2024,3,Friday,Extra Large,False
1622,763,2024-03-08 13:00:00,379.2,pending,2024,3,Friday,Extra Large,False
1623,179,2024-03-08 14:00:00,437.7,completed,2024,3,Friday,Extra Large,True
1624,182,2024-03-08 15:00:00,254.98,pending,2024,3,Friday,Large,False
1625,664,2024-03-08 16:00:00,367.82,pending,2024,3,Friday,Extra Large,False
1626,25,2024-03-08 17:00:00,313.39,pending,2024,3,Friday,Extra Large,False
1627,967,2024-03-08 18:00:00,101.45,completed,2024,3,Friday,Medium,False
1628,180,2024-03-08 19:00:00,22.59,completed,2024,3,Friday,Small,False
1629,710,2024-03-08 20:00:00,149.43,cancelled,2024,3,Friday,Medium,False
1630,501,2024-03-08 21:00:00,227.09,completed,2024,3,Friday,Large,False
1631,856,2024-03-08 22:00:00,312.38,completed,2024,3,Friday,Extra Large,False
1632,161,2024-03-08 23:00:00,426.48,pending,2024,3,Friday,Extra Large,True
1633,177,2024-03-09 00:00:00,106.16,completed,2024,3,Saturday,Medium,False
1634,285,2024-03-09 01:00:00,71.52,completed,2024,3,Saturday,Medium,False
1635,63,2024-03-09 02:00:00,482.11,completed,2024,3,Saturday,Extra Large,True
1636,662,2024-03-09 03:00:00,62.94,pending,2024,3,Saturday,Medium,False
1637,666,2024-03-09 04:00:00,244.46,completed,2024,3,Saturday,Large,False
1638,156,2024-03-09 05:00:00,296.93,completed,2024,3,Saturday,Large,False
1639,882,2024-03-09 06:00:00,275.27,completed,2024,3,Saturday,Large,False
1640,469,2024-03-09 07:00:00,52.16,completed,2024,3,Saturday,Medium,False
1641,49,2024-03-09 08:00:00,37.94,completed,2024,3,Saturday,Small,False
1642,967,2024-03-09 09:00:00,61.69,pending,2024,3,Saturday,Medium,False
1643,849,2024-03-09 10:00:00,296.94,pending,2024,3,Saturday,Large,False
1644,84,2024-03-09 11:00:00,276.73,completed,2024,3,Saturday,Large,False
1645,361,2024-03-09 12:00:00,124.53,completed,2024,3,Saturday,Medium,False
1646,689,2024-03-09 13:00:00,322.51,completed,2024,3,Saturday,Extra Large,False
1647,148,2024-03-09 14:00:00,411.83,completed,2024,3,Saturday,Extra Large,True
1648,630,2024-03-09 15:00:00,30.37,completed,2024,3,Saturday,Small,False
1649,342,2024-03-09 16:00:00,254.08,pending,2024,3,Saturday,Large,False
1650,476,2024-03-09 17:00:00,347.76,pending,2024,3,Saturday,Extra Large,False
1651,63,2024-03-09 18:00:00,133.63,completed,2024,3,Saturday,Medium,False
1652,701,2024-03-09 19:00:00,160.81,completed,2024,3,Saturday,Large,False
1653,360,2024-03-09 20:00:00,310.68,completed,2024,3,Saturday,Extra Large,False
1654,561,2024-03-09 21:00:00,449.99,completed,2024,3,Saturday,Extra Large,True
1655,327,2024-03-09 22:00:00,406.86,completed,2024,3,Saturday,Extra Large,True
1656,769,2024-03-09 23:00:00,295.73,pending,2024,3,Saturday,Large,False
1657,736,2024-03-10 00:00:00,367.81,pending,2024,3,Sunday,Extra Large,False
1658,141,2024-03-10 01:00:00,188.76,completed,2024,3,Sunday,Large,False
1659,990,2024-03-10 02:00:00,324.07,pending,2024,3,Sunday,Extra Large,False
1660,215,2024-03-10 03:00:00,238.43,completed,2024,3,Sunday,Large,False
1661,435,2024-03-10 04:00:00,103.07,completed,2024,3,Sunday,Medium,False
1662,891,2024-03-10 05:00:00,353.85,completed,2024,3,Sunday,Extra Large,False
1663,952,2024-03-10 06:00:00,282.67,completed,2024,3,Sunday,Large,False
1664,723,2024-03-10 07:00:00,185.72,pending,2024,3,Sunday,Large,False
1665,318,2024-03-10 08:00:00,456.56,completed,2024,3,Sunday,Extra Large,True
1666,32,2024-03-10 09:00:00,20.26,completed,2024,3,Sunday,Small,False
1667,670,2024-03-10 10:00:00,164.73,completed,2024,3,Sunday,Large,False
1668,285,2024-03-10 11:00:00,37.87,completed,2024,3,Sunday,Small,False
1669,305,2024-03-10 12:00:00,385.6,completed,2024,3,Sunday,Extra Large,False
1670,429,2024-03-10 13:00:00,354.03,completed,2024,3,Sunday,Extra Large,False
1671,477,2024-03-10 14:00:00,172.36,completed,2024,3,Sunday,Large,False
1672,286,2024-03-10 15:00:00,341.07,completed,2024,3,Sunday,Extra Large,False
1673,144,2024-03-10 16:00:00,204.01,completed,2024,3,Sunday,Large,False
1674,424,2024-03-10 17:00:00,380.56,completed,2024,3,Sunday,Extra Large,False
1675,19,2024-03-10 18:00:00,232.55,completed,2024,3,Sunday,Large,False
1676,18,2024-03-10 19:00:00,212.02,completed,2024,3,Sunday,Large,False
1677,769,2024-03-10 20:00:00,468.02,pending,2024,3,Sunday,Extra Large,True
1678,590,2024-03-10 21:00:00,132.93,completed,2024,3,Sunday,Medium,False
1679,371,2024-03-10 22:00:00,69.02,completed,2024,3,Sunday,Medium,False
1680,175,2024-03-10 23:00:00,296.43,completed,2024,3,Sunday,Large,False
1681,194,2024-03-11 00:00:00,484.97,completed,2024,3,Monday,Extra Large,True
1682,502,2024-03-11 01:00:00,195.14,completed,2024,3,Monday,Large,False
1683,988,2024-03-11 02:00:00,40.4,completed,2024,3,Monday,Small,False
1684,113,2024-03-11 03:00:00,176.26,completed,2024,3,Monday,Large,False
1685,114,2024-03-11 04:00:00,257.91,completed,2024,3,Monday,Large,False
1686,222,2024-03-11 05:00:00,89.34,completed,2024,3,Monday,Medium,False
1687,678,2024-03-11 06:00:00,332.47,completed,2024,3,Monday,Extra Large,False
1688,947,2024-03-11 07:00:00,498.9,completed,2024,3,Monday,Extra Large,True
1689,831,2024-03-11 08:00:00,231.35,completed,2024,3,Monday,Large,False
1690,644,2024-03-11 09:00:00,183.82,completed,2024,3,Monday,Large,False
1691,897,2024-03-11 10:00:00,206.35,completed,2024,3,Monday,Large,False
1692,264,2024-03-11 11:00:00,66.42,completed,2024,3,Monday,Medium,False
1693,925,2024-03-11 12:00:00,442.8,completed,2024,3,Monday,Extra Large,True
1694,55,2024-03-11 13:00:00,213.26,completed,2024,3,Monday,Large,False
1695,871,2024-03-11 14:00:00,199.76,completed,2024,3,Monday,Large,False
1696,643,2024-03-11 15:00:00,333.25,pending,2024,3,Monday,Extra Large,False
1697,800,2024-03-11 16:00:00,226.6,completed,2024,3,Monday,Large,False
1698,778,2024-03-11 17:00:00,327.63,completed,2024,3,Monday,Extra Large,False
1699,458,2024-03-11 18:00:00,40.11,completed,2024,3,Monday,Small,False
1700,979,2024-03-11 19:00:00,408.72,completed,2024,3,Monday,Extra Large,True
1701,878,2024-03-11 20:00:00,470.85,completed,2024,3,Monday,Extra Large,True
1702,162,2024-03-11 21:00:00,327.9,completed,2024,3,Monday,Extra Large,False
1703,380,2024-03-11 22:00:00,477.74,completed,2024,3,Monday,Extra Large,True
1704,993,2024-03-11 23:00:00,84.2,completed,2024,3,Monday,Medium,False
1705,87,2024-03-12 00:00:00,243.93,completed,2024,3,Tuesday,Large,False
1706,55,2024-03-12 01:00:00,304.89,completed,2024,3,Tuesday,Extra Large,False
1707,476,2024-03-12 02:00:00,295.05,completed,2024,3,Tuesday,Large,False
1708,800,2024-03-12 03:00:00,206.72,completed,2024,3,Tuesday,Large,False
1709,178,2024-03-12 04:00:00,175.66,completed,2024,3,Tuesday,Large,False
1710,391,2024-03-12 05:00:00,72.14,completed,2024,3,Tuesday,Medium,False
1711,349,2024-03-12 06:00:00,201.95,completed,2024,3,Tuesday,Large,False
1712,8,2024-03-12 07:00:00,89.7,completed,2024,3,Tuesday,Medium,False
1713,833,2024-03-12 08:00:00,369.84,pending,2024,3,Tuesday,Extra Large,False
1714,313,2024-03-12 09:00:00,112.33,completed,2024,3,Tuesday,Medium,False
1715,759,2024-03-12 10:00:00,38.7,completed,2024,3,Tuesday,Small,False
1716,835,2024-03-12 11:00:00,280.66,pending,2024,3,Tuesday,Large,False
1717,984,2024-03-12 12:00:00,301.66,completed,2024,3,Tuesday,Extra Large,False
1718,983,2024-03-12 13:00:00,437.24,completed,2024,3,Tuesday,Extra Large,True
1719,443,2024-03-12 14:00:00,292.72,pending,2024,3,Tuesday,Large,False
1720,767,2024-03-12 15:00:00,179.29,completed,2024,3,Tuesday,Large,False
1721,328,2024-03-12 16:00:00,403.48,completed,2024,3,Tuesday,Extra Large,True
1722,54,2024-03-12 17:00:00,274.74,completed,2024,3,Tuesday,Large,False
1723,761,2024-03-12 18:00:00,48.85,completed,2024,3,Tuesday,Small,False
1724,239,2024-03-12 19:00:00,287.27,completed,2024,3,Tuesday,Large,False
1725,229,2024-03-12 20:00:00,454.93,completed,2024,3,Tuesday,Extra Large,True
1726,579,2024-03-12 21:00:00,204.19,pending,2024,3,Tuesday,Large,False
1727,51,2024-03-12 22:00:00,155.2,pending,2024,3,Tuesday,Large,False
1728,609,2024-03-12 23:00:00,80.3,pending,2024,3,Tuesday,Medium,False
1729,604,2024-03-13 00:00:00,84.21,pending,2024,3,Wednesday,Medium,False
1730,264,2024-03-13 01:00:00,222.06,pending,2024,3,Wednesday,Large,False
1731,418,2024-03-13 02:00:00,301.88,completed,2024,3,Wednesday,Extra Large,False
1732,803,2024-03-13 03:00:00,49.5,completed,2024,3,Wednesday,Small,False
1733,96,2024-03-13 04:00:00,470.39,completed,2024,3,Wednesday,Extra Large,True
1734,88,2024-03-13 05:00:00,380.02,pending,2024,3,Wednesday,Extra Large,False
1735,78,2024-03-13 06:00:00,297.45,completed,2024,3,Wednesday,Large,False
1736,288,2024-03-13 07:00:00,415.93,completed,2024,3,Wednesday,Extra Large,True
1737,120,2024-03-13 08:00:00,49.29,completed,2024,3,Wednesday,Small,False
1738,814,2024-03-13 09:00:00,243.65,completed,2024,3,Wednesday,Large,False
1739,491,2024-03-13 10:00:00,318.75,completed,2024,3,Wednesday,Extra Large,False
1740,912,2024-03-13 11:00:00,416.04,completed,2024,3,Wednesday,Extra Large,True
1741,452,2024-03-13 12:00:00,393.9,completed,2024,3,Wednesday,Extra Large,False
1742,500,2024-03-13 13:00:00,145.76,completed,2024,3,Wednesday,Medium,False
1743,165,2024-03-13 14:00:00,471.03,completed,2024,3,Wednesday,Extra Large,True
1744,182,2024-03-13 15:00:00,70.93,completed,2024,3,Wednesday,Medium,False
1745,469,2024-03-13 16:00:00,438.82,completed,2024,3,Wednesday,Extra Large,True
1746,910,2024-03-13 17:00:00,485.76,completed,2024,3,Wednesday,Extra Large,True
1747,735,2024-03-13 18:00:00,96.81,completed,2024,3,Wednesday,Medium,False
1748,823,2024-03-13 19:00:00,363.81,pending,2024,3,Wednesday,Extra Large,False
1749,944,2024-03-13 20:00:00,29.74,completed,2024,3,Wednesday,Small,False
1750,978,2024-03-13 21:00:00,208.66,completed,2024,3,Wednesday,Large,False
1751,7,2024-03-13 22:00:00,262.98,completed,2024,3,Wednesday,Large,False
1752,330,2024-03-13 23:00:00,294.52,completed,2024,3,Wednesday,Large,False
1753,775,2024-03-14 00:00:00,468.61,pending,2024,3,Thursday,Extra Large,True
1754,673,2024-03-14 01:00:00,339.4,completed,2024,3,Thursday,Extra Large,False
1755,151,2024-03-14 02:00:00,245.83,completed,2024,3,Thursday,Large,False
1756,85,2024-03-14 03:00:00,406.74,completed,2024,3,Thursday,Extra Large,True
1757,147,2024-03-14 04:00:00,475.76,pending,2024,3,Thursday,Extra Large,True
1758,624,2024-03-14 05:00:00,20.81,completed,2024,3,Thursday,Small,False
1759,381,2024-03-14 06:00:00,491.44,completed,2024,3,Thursday,Extra Large,True
1760,915,2024-03-14 07:00:00,52.2,completed,2024,3,Thursday,Medium,False
